product name,product category,product price
Asus PRIME B860-PLUS WIFI-CSM LGA 1851 ATX Motherboard,Motherboard,29000
MSI MAG B650 TOMAHAWK WIFI DDR5 AMD AM5 ATX Motherboard,Motherboard,30600
Asus TUF GAMING B650M-E WIFI AMD AM5 micro-ATX Motherboard,Motherboard,31300
GIGABYTE Z790 AORUS ELITE DDR4 ATX Motherboard,Motherboard,32000
Asus ROG STRIX X299-E GAMING LGA 2066 ATX Motherboard,Motherboard,32500
MSI MAG B860M MORTAR WIFI LGA 1851 mATX Motherboard,Motherboard,32999
Asus ROG STRIX B760-I GAMING WIFI Mini-ITX Motherboard,Motherboard,33000
MSI MPG B650 EDGE WIFI DDR5 AMD AM5 ATX Motherboard,Motherboard,33200
GIGABYTE X870 GAMING WIFI6 DDR5 AMD AM5 ATX Motherboard,Motherboard,33500
MSI MAG B860 TOMAHAWK WIFI LGA 1851 ATX Motherboard,Motherboard,34000
Gigabyte Z890 EAGLE WIFI7 LGA 1851 ATX Motherboard,Motherboard,35500
ASRock Z890 Pro-A WiFi LGA1851 DDR5 ATX Motherboard,Motherboard,35500
Asus TUF GAMING B850M-PLUS WIFI micro-ATX Motherboard,Motherboard,36000
ASUS PRIME Z890M-PLUS WIFI-CSM LGA 1851 mATX Motherboard,Motherboard,37500
ASUS TUF GAMING B760M-BTF WIFI micro-ATX Motherboard,Motherboard,37600
Asus TUF GAMING B850-PLUS WIFI ATX Motherboard,Motherboard,38000
GIGABYTE X670 GAMING X AX DDR5 AMD AM5 ATX Motherboard,Motherboard,38500
MSI PRO Z890-P WIFI LGA 1851 ATX Motherboard,Motherboard,38500
Asus ROG STRIX B860-A GAMING WIFI LGA 1851 ATX Motherboard,Motherboard,39500
ASUS ProArt B650-CREATOR AM5 DDR5 ATX Motherboard,Motherboard,39999
Gigabyte Z890 AORUS ELITE WIFI7 LGA 1851 ATX Motherboard,Motherboard,41500
ASRock Z890 Pro RS WiFi White LGA1851 DDR5 ATX Motherboard,Motherboard,41500
ASUS Z890 AYW GAMING WIFI W LGA 1851 ATX Motherboard,Motherboard,42300
GIGABYTE X870 AORUS ELITE WIFI7 DDR5 AMD AM5 ATX Motherboard,Motherboard,42500
Asus ROG STRIX B850-A GAMING WIFI ATX Motherboard,Motherboard,42500
Gigabyte Z890 AORUS ELITE WIFI7 ICE LGA 1851 ATX Motherboard,Motherboard,43500
ASRock Z890 Steel Legend WiFi LGA1851 DDR5 ATX Motherboard,Motherboard,45000
MSI MAG X870 TOMAHAWK WIFI AM5 Motherboard,Motherboard,46200
MSI Z890 GAMING PLUS WIFI LGA 1851 ATX Motherboard,Motherboard,46500
MSI PRO Z890-A WIFI LGA 1851 ATX Motherboard,Motherboard,48500
Intel Core i5-7640X Processor & Asus TUF X299 MARK 2 Motherboard Combo,Motherboard,50000
ASUS TUF GAMING Z890-PRO WIFI LGA 1851 ATX Gaming Motherboard,Motherboard,52500
MSI MPG X670E CARBON WIFI DDR5 AMD AM5 ATX Motherboard,Motherboard,55500
Intel Core i5-7640X Processor & Asus ROG STRIX X299-E GAMING Motherboard Combo,Motherboard,57000
ASUS ROG STRIX Z890-A GAMING WIFI LGA 1851 ATX Motherboard,Motherboard,63500
ASUS ROG STRIX Z890-F GAMING WIFI LGA 1851 DDR5 ATX Motherboard,Motherboard,66700
GIGABYTE X870E AORUS MASTER DDR5 AMD AM5 ATX Motherboard,Motherboard,69500
Gigabyte Z890 AORUS MASTER WiFi7 LGA 1851 ATX Motherboard,Motherboard,80500
ASUS ProArt Z890-CREATOR WIFI LGA1851 ATX Motherboard,Motherboard,82000
ASUS ROG MAXIMUS Z890 HERO LGA 1851 WiFi ATX Gaming Motherboard,Motherboard,103500
MSI MEG Z790 GODLIKE MAX E-ATX Motherboard,Motherboard,156900
Netac Basic DDR3 4GB 1600MHZ Desktop RAM,RAM,950
Netac Basic 4GB DDR4 2666MHZ Desktop RAM,RAM,1300
Team T-CREATE CLASSIC 8GB DDR4 3200MHz Desktop RAM,RAM,2000
OCPC XT II DDR4 3200MHz 8GB Desktop RAM,RAM,1950
Team T-Force VULCAN Z Red 8GB DDR4 3200MHz Desktop Gaming RAM,RAM,2100
Corsair Vengeance LPX 8GB 3200MHz DDR4 Desktop RAM,RAM,2250
Team Vulcan Z 8GB DDR4 3200MHz Gaming RAM,RAM,2100
Colorful Battle-AX 8GB DDR4 3200MHz U-DIMM Desktop RAM,RAM,2100
Adata Premier 8GB DDR4 3200Mhz Desktop RAM,RAM,2400
G.SKILL Aegis 8GB DDR4 3200Mhz Desktop RAM,RAM,2300
Lexar 8GB DDR4 3200 Mhz UDIMM Desktop RAM,RAM,2400
HP V6 8GB 3200MHz DDR4 Desktop RAM,RAM,2100
Transcend JetRam 8GB DDR4 3200MHz U-DIMM Desktop RAM,RAM,2500
Kingston FURY Beast 8GB 3200MHz DDR4 Desktop RAM,RAM,2150
OCPC X3 RGB DDR4 3200MHz 8GB Desktop RAM White,RAM,2600
Team Delta RGB 8GB 3200MHz DDR4 CL16 Desktop RAM,RAM,2550
Team T-Force Delta 8GB 3200MHz DDR4 RGB White Desktop Gaming RAM,RAM,2750
Adata XPG SPECTRIX D35G RGB 8GB DDR4 3200MHz Gaming Desktop RAM,RAM,2700
Team Delta RGB 8GB DDR4 3200MHz Desktop RAM,RAM,2550
Adata XPG 8GB D35 DDR4 3200MHz Desktop RAM,RAM,2400
Lexar THOR 8GB DDR4 3200Mhz UDIMM Desktop RAM,RAM,3050
Kingston FURY Beast RGB 8GB 3200MHz DDR4 Desktop RAM,RAM,2950
OCPC X3 RGB DDR4 3200MHz 8GB Desktop RAM,RAM,2600
XOC Frost RGB 8GB DDR4 3200MHz Desktop RAM,RAM,3100
PNY XLR8 8GB RGB DDR4 3200MHz White Desktop RAM,RAM,3350
TEAM VULCAN Black 8GB DDR5 5200MHz Gaming Desktop RAM,RAM,3499
G.Skill Trident Z 8GB DDR4 3200MHz Desktop RAM,RAM,3200
Kingston FURY Beast 8GB DDR5 5600Mhz Desktop RAM,RAM,3500
TEAM VULCAN 8GB DDR5 6000MHz Desktop RAM,RAM,3500
CORSAIR VENGEANCE RGB RS 8GB DDR4 3600MHz RAM,RAM,3500
G.SKILL Aegis 16GB DDR4 3200Mhz Desktop RAM,RAM,3500
G.Skill Ripjaws V 16GB DDR4 2666MHz C19 RAM,RAM,3800
Corsair Vengeance LPX 16GB DDR4 DRAM 3200MHz RAM,RAM,3900
G.Skill Ripjaws V 16GB DDR4 3200MHz Desktop RAM (Black),RAM,3700
G.Skill Trident Z NEO RGB 8GB 3600MHz Gaming Desktop RAM,RAM,3700
Team T-Force Vulcan Z 16GB 3200MHz DDR4 Desktop RAM,RAM,3900
Team T-Force VULCAN Z Red 16GB DDR4 3200MHz CL16 Gaming RAM,RAM,3700
PNY XLR8 RGB 8GB DDR4 3600MHz Desktop RAM,RAM,3999
G.Skill Trident Z RGB 8GB DDR4 3200MHz Gaming Desktop RAM,RAM,3500
Kingston FURY Beast 8GB DDR5 5600Mhz CL36 Desktop RAM,RAM,4000
Kingston FURY Beast 16GB 3200MHz DDR4 Desktop RAM,RAM,4000
TEAM T-FORCE DELTA RGB 8GB 6000MHz DDR5 Gaming RAM,RAM,4300
Colorful Battle-AX 16GB DDR4 3200MHz U-DIMM Desktop RAM,RAM,3500
TEAM T-FORCE DELTA RGB White 8GB 6000MHz DDR5 Gaming RAM,RAM,4399
Kingston FURY Beast 16GB 3200MHz DDR4 CL16 Desktop RAM,RAM,3700
PNY XLR8 16GB DDR4 3200MHz Desktop Gaming RAM,RAM,4350
G.Skill Trident Z NEO RGB 16GB DDR4 3600MHz Gaming Desktop RAM,RAM,5000
Lexar THOR 16GB 3200Mhz DDR4 Desktop Ram,RAM,5000
G.SKILL Flare X 8GB DDR4 3200Mhz Desktop RAM,RAM,5200
Adata XPG SPECTRIX D35G RGB 16GB DDR4 3600MHz Gaming Desktop RAM,RAM,5000
Gigabyte AORUS RGB 8GB DDR4 3600MHz Desktop RAM,RAM,2999
Lexar 16GB DDR4 3200Mhz Desktop RAM,RAM,5500
G.SKILL Trident Z Royal RGB 8GB DDR4 4600MHz Desktop RAM,RAM,6100
TEAM VULCAN 16GB DDR5 5600MHz Gaming Desktop RAM,RAM,6400
Team T-Force VULCAN 16GB 6000MHz DDR5 CL38 Desktop RAM,RAM,6600
OCPC PISTA 16GB 5600MHz DDR5 RGB Desktop RAM,RAM,6800
G-Skill Flare X5 16GB DDR5 5600MHz Desktop RAM,RAM,6900
OCPC PISTA 16GB DDR5 6000MHz CL38 RGB Desktop RAM,RAM,7000
G-Skill Ripjaws S5 16GB DDR5 6000Mhz CL32 Desktop RAM,RAM,7000
Corsair VENGEANCE 16GB DDR5 6000MHz CL30 Desktop RAM,RAM,7100
Corsair VENGEANCE 16GB DDR5 6000MHz CL36 Desktop RAM,RAM,6900
OCPC PISTA 16GB 6000MHz DDR5 RGB Desktop RAM,RAM,7400
Kingston FURY Beast 16GB 6000Mhz CL30 DDR5 Desktop RAM,RAM,7100
Colorful Battle-AX Redline 16GB DDR5 6000MHz Desktop RAM,RAM,6350
Corsair VENGEANCE 16GB DDR5 6000MHz RAM White,RAM,7500
Corsair VENGEANCE 16GB DDR5 6200MHz Desktop RAM,RAM,7500
TEAM Delta RGB 16GB DDR5 6000MHz CL30 Gaming Desktop RAM,RAM,7599
G.SKILL Trident Z5 RGB 16GB DDR5 5600MHz CL30 1.25V Desktop RAM,RAM,7400
TEAM Delta RGB 16GB DDR5 6000MHz CL28 Gaming Desktop RAM,RAM,7699
Corsair VENGEANCE RGB 16GB DDR5 6000MHz CL28 Desktop RAM,RAM,7700
Corsair VENGEANCE RGB 16GB DDR5 6000MHz CL30 Desktop RAM,RAM,7599
G.Skill Trident Z5 Neo RGB 16GB DDR5 5600Mhz Desktop RAM,RAM,7500
Kingston FURY Beast RGB 16GB 6000Mhz DDR5 EXPO Desktop RAM,RAM,7400
Corsair VENGEANCE RGB 16GB DDR5 6000MHz RAM,RAM,7100
Corsair VENGEANCE RGB 16GB DDR5 6000MHz RAM White,RAM,7799
G.Skill Trident Z5 RGB 16GB DDR5 6000MHz CL32 Desktop RAM Silver,RAM,7400
Corsair VENGEANCE 16GB DDR5 7200MHz Desktop RAM,RAM,7400
G.Skill Trident Z5 Neo RGB 16GB DDR5 6000Mhz Desktop RAM,RAM,7500
G.Skill Trident Z5 RGB 16GB DDR5 6600MHz Desktop RAM,RAM,7700
Kingston FURY Beast RGB 16GB 6000Mhz DDR5 Desktop RAM White,RAM,7800
TEAM T-FORCE DELTA RGB 16GB 6400MHz DDR5 Gaming RAM,RAM,8050
Corsair VENGEANCE RGB 16GB DDR5 7200MHz Desktop RAM,RAM,8500
Corsair VENGEANCE RGB 16GB DDR5 6600MHz RAM,RAM,8400
Kingston FURY Renegade 16GB DDR5 6800MHz Desktop RAM,RAM,9700
G.Skill Trident Z5 Neo RGB 32GB DDR5 6000Mhz Desktop RAM,RAM,13500
Kingston FURY Beast 32GB DDR5 6000MHz CL30 RGB Desktop RAM,RAM,13200
Corsair VENGEANCE RGB 24GB DDR5 7200MHz Desktop RAM,RAM,14000
TEAM T-FORCE DELTA RGB 32GB 6000MHz DDR5 1.35V Gaming RAM,RAM,14000
TEAM T-FORCE DELTA RGB 16GB 8000MHz DDR5 Gaming RAM White,RAM,15000
TEAM XTREEM 16GB DDR5 8000MHz Desktop RAM ,RAM,17499
Lexar ARES 32GB (16x2) 6000Mhz DDR5 RGB Gaming Desktop RAM,RAM,18700
Corsair DOMINATOR PLATINUM RGB 32GB (2x16GB) DDR5 5200MHz C40 AMD EXPO RAM Kit,RAM,21800
Corsair DOMINATOR PLATINUM RGB 16GB DDR5 5600MHz RAM,RAM,22500
TEAM XTREEM ARGB 48GB (2x24GB) 8000MHz DDR5 Desktop RAM,RAM,40000
OCPC XTL-200 128GB SATA III SSD,Storage,1400
HIKVISION E100 128GB 2.5 Inch SATA III SSD,Storage,1600
ORICO Y20 128GB 2.5 Inch SATA III SSD,Storage,1650
Netac N535S 120GB 2.5-inch SATAIII SSD,Storage,1490
Netac SA500 120GB 2.5-inch SATAIII SSD,Storage,1400
Netac SA500 128GB 2.5-inch SATAIII SSD,Storage,1490
Netac N535N 128GB M.2 2280 SSD,Storage,1600
Hikvision E1000 128GB M.2 2280 NVMe PCIe Gen 3 x 4 SSD,Storage,1890
Colorful CN600 128gb M.2 Nvme SSD,Storage,1750
Netac N930E Pro 128GB NVMe M.2 2280 SSD,Storage,1600
OCPC MFL-300 128GB M.2 NVMe SSD,Storage,1750
Netac SA500 240GB 2.5-inch SATAIII SSD,Storage,2075
OCPC XTL-200 256GB SATA III SSD,Storage,2150
Netac N535N 256GB M.2 2280 SSD,Storage,2190
"TEAM CX2 2.5"" SATA 256GB SSD",Storage,2190
COLORFUL SL500 256GB 2.5'' SATA III SSD,Storage,1900
Lexar NS100 128GB 2.5 inch Gray SATA III SSD,Storage,1650
TEAM T-FORCE VULCAN Z 256GB SATA SSD,Storage,2250
XOC G300 256GB Gen3 PCIe 3.0 NVMe SSD,Storage,2300
ORICO Y20 256GB 2.5 Inch SATA III SSD,Storage,2450
HIKVISION E100 256GB 2.5 Inch SATA III SSD,Storage,2600
Team MP33 256GB M.2 PCIe SSD,Storage,2699
Colorful CN600 PRO 256GB M.2 NVMe SSD,Storage,2500
Netac N930E Pro 256GB NVMe M.2 2280 SSD,Storage,2750
AGI AI198 256GB PCIe 3.0 NVMe M.2 SSD,Storage,2800
Netac SA500 256GB 2.5-inch SATAIII SSD,Storage,2100
Colorful CN600 256GB M.2 NVMe SSD,Storage,2350
ORICO J-10 256GB PCIe M.2 NVMe SSD,Storage,2500
Hikvision E3000 256GB M.2 2280 PCIe NVMe SSD,Storage,3100
HP EX900 M.2 250GB PCIe NVMe Internal SSD,Storage,3000
Transcend 230S 128GB 2.5 Inch SATA III SSD,Storage,2950
HP EX900 PLUS 256GB M.2 PCIe NVMe Internal SSD,Storage,3200
Team MS30 256GB M.2 2280 SSD,Storage,2300
Lexar NM620 256GB M.2 NVMe SSD,Storage,3375
"ROBOT Gaming R700S Pro 256GB 2.5"" SATA III SSD",Storage,3400
Netac SA500 512GB 2.5-inch SATAIII SSD,Storage,3500
Netac N930E Pro 512GB NVMe M.2 2280 SSD,Storage,3550
Transcend 115S 250GB M.2 PCIe Gen3 x4 NVMe SSD (M-Key),Storage,2950
Netac N535N 512GB M.2 2280 SSD,Storage,3700
OCPC XTL-200 512GB SATA III SSD,Storage,3650
"TEAM CX2 2.5"" SATA 512GB SSD",Storage,3850
COLORFUL SL500 512GB 2.5'' SATA III SSD,Storage,4000
"TEAM GX2 2.5"" SATA 512GB SSD",Storage,4100
AGI AI298 512GB PCIe 3.0 NVMe M.2 SSD,Storage,4150
HP EX900 PLUS 512GB M.2 PCIe NVMe Internal SSD,Storage,4300
TwinMOS H2 Ultra 512GB SATA III SSD,Storage,4500
Team MP33 PRO 512GB M.2 PCIe Gen3 NVMe SSD,Storage,4699
ORICO J-10 512GB PCIe M.2 NVMe SSD,Storage,4300
Team MS30 512GB M.2 2280 SSD,Storage,4200
Colorful CN600 PRO 512GB M.2 NVMe SSD,Storage,4300
Adata LEGEND 710 512GB M.2 PCIe Gen3 x4 NVMe SSD,Storage,4900
Crucial P3 Plus 500GB M.2 2280 NVMe PCIe Gen4x4 SSD,Storage,4499
Hikvision E3000 512GB M.2 2280 PCIe NVMe SSD,Storage,5400
Colorful CN700 512GB M.2 NVMe SSD,Storage,5700
Team MP44L 500GB M.2 PCIe Gen4 NVMe SSD,Storage,5799
Lexar NS100 512GB 2.5 inch Gray SATA III SSD,Storage,5800
Western Digital Black SN770 500GB M.2 2280 PCIe Gen4 NVMe SSD,Storage,5399
OCPC MBL-401 512GB M.2 NVMe SSD,Storage,5900
Kingston NV3 500GB M.2 PCIe Gen 4.0 NVMe SSD,Storage,6000
Lexar NM620 512GB M.2 NVMe SSD,Storage,6150
PNY CS2241 500GB M.2 2280 NVMe Gen 4x4 SSD,Storage,6200
Team T-Force Cardea A440 Lite 512GB M.2 PCIe Gen4 SSD,Storage,6300
Toshiba P300 1TB Desktop PC Internal Hard Drive,Storage,6600
Samsung 980 500GB PCIe 3.0 M.2 NVMe SSD,Storage,5900
OCPC XTL-200 1TB SATA III SSD,Storage,6800
Seagate BarraCuda 530 512GB Gen4 M.2 2280 PCIe NVMe SSD,Storage,7200
OCPC MFL-300 1TB M.2 NVMe SSD,Storage,7250
Kingston KC3000 512GB PCIe 4.0 NVMe M.2 SSD,Storage,6800
"TEAM CX2 2.5"" SATA 1TB SSD",Storage,7500
Toshiba P300 2TB 3.5-Inch SATA 7200RPM Desktop HDD,Storage,7500
Colorful CN600 PRO 1TB M.2 NVMe SSD,Storage,7300
"Toshiba S300 2TB 5400rpm 3.5"" Surveillance Hard Drive",Storage,7800
Kingston Fury Renegade 500GB PCIe Gen4 NVMe M.2 SSD,Storage,7900
ORICO J-10 1TB PCIe M.2 NVMe SSD,Storage,7200
HP EX900 PLUS 1TB M.2 PCIe NVMe Internal SSD,Storage,7500
XOC G300 1TB Gen3 PCIe 3.0 NVMe SSD,Storage,8290
Colorful CN700 PLUS 1TB PCIe Gen 4 NVMe M.2 SSD,Storage,8500
Netac N535N 1TB M.2 2280 SATAIII SSD,Storage,8500
Kingston NV3 1TB M.2 PCIe Gen 4.0 NVMe SSD,Storage,8200
"Seagate Skyhawk Lite 2TB 3.5"" Surveillance HDD",Storage,9000
"Seagate SkyHawk 2TB 3.5"" Surveillance Hard Drive",Storage,9200
Team MP44 1TB M.2 PCIe Gen4 NVMe SSD,Storage,9300
Team CLASSIC C47 1TB M.2 2280 PCIe Gen4x4 NVMe SSD,Storage,9550
Colorful CN700 PRO 1TB M.2 NVMe SSD,Storage,8999
MiPhi MP700G4 1TB M.2 PCIe Gen4 NVMe SSD With DRAM,Storage,9300
ORICO J-20 1TB M.2 NVMe SSD,Storage,9600
ORICO O7000 1TB M.2 PCle Gen4.0x4 NVMe SSD,Storage,9000
Corsair MP600 PRO NH 1TB PCIe Gen4 x4 NVMe M.2 SSD With DRAM Cache,Storage,9000
Kingston KC3000 1TB PCIe 4.0 NVMe M.2 SSD With DRAM Cache,Storage,10300
Samsung 980 1TB PCIe 3.0 M.2 NVMe SSD,Storage,9900
Kingston FURY Renegade 1TB PCIe 4.0 NVMe M.2 SSD,Storage,11200
Samsung 990 EVO 1TB PCIe 4.0 M.2 NVMe SSD,Storage,12500
Transcend 245S 1TB M.2 2280 NVMe PCIe Gen4 x4 SSD,Storage,8900
"Seagate Skyhawk 4TB 3.5"" Surveillance HDD",Storage,14000
Seagate SkyHawk 4TB Surveillance Hard Drive,Storage,14000
Samsung 990 Pro 1TB PCIe 4.0 M.2 NVMe SSD,Storage,12500
Seagate IronWolf 2TB 3.5 Inch SATA 5400RPM NAS Hard Drive,Storage,14500
"Seagate Nytro 1361 480GB 2.5"" SATA Enterprise SSD",Storage,14500
Seagate Barracuda 4TB SATA 3.5 inch HDD,Storage,14400
Seagate FireCuda 530 1TB Gen4 M.2 2280 PCIe NVMe Gaming SSD,Storage,14500
Seagate FireCuda 530R 1TB M.2 2280 PCIe Gen4x4 NVMe Gaming SSD With Heatsink,Storage,16000
Corsair MP600 PRO XT 1TB M.2 NVMe PCIe Gen. 4 x4 SSD,Storage,17000
ORICO J-10 2TB PCIe M.2 NVMe SSD,Storage,17000
Seagate IronWolf 4TB 5400RPM SATA NAS HDD,Storage,17400
"TOSHIBA X300 Performance 4TB 3.5"" 7200 RPM SATA Hard Disk Drive",Storage,16900
Kingston FURY Renegade 2TB PCIe 4.0 NVMe M.2 SSD,Storage,18800
"Seagate Skyhawk 6TB 3.5"" Surveillance HDD",Storage,20500
TOSHIBA Tomcat Nearline 4TB 3.5 Inch 7200RPM SATA NAS HDD,Storage,20599
Samsung 990 Pro 2TB PCIe 4.0 M.2 NVMe SSD,Storage,21500
Seagate Barracuda 8TB 3.5 Inch Desktop HDD,Storage,24500
"Seagate Nytro 1361 960GB 2.5"" SATA Enterprise SSD",Storage,24500
Seagate SkyHawk 8TB 3.5 inch SATA 7200RPM Surveillance HDD,Storage,25000
Seagate Exos 7E10 4TB 3.5 Inch 7200RPM SAS Enterprise HDD,Storage,24500
Seagate FireCuda 530R 2TB M.2 NVMe Gen4 Gaming SSD,Storage,25800
Seagate IronWolf 6TB 3.5 Inch SATA 5400RPM NAS HDD,Storage,25500
TOSHIBA Tomcat Nearline 8TB 3.5 Inch 7200RPM SATA NAS HDD,Storage,29000
TOSHIBA MG06 Enterprise 8TB 3.5 Inch 7200RPM SATA HDD,Storage,29900
Seagate SkyHawk AI 8TB 3.5 Inch SATA 7200RPM Surveillance HDD,Storage,31000
"Seagate Exos 7E10 8TB 7200RPM 3.5"" SATA Enterprise HDD",Storage,33000
Team MP44 4TB M.2 PCIe Gen4 NVMe SSD,Storage,36700
"Seagate SkyHawk AI 10TB 3.5"" Surveillance HDD",Storage,36500
Team T-FORCE GE PRO 2TB M.2 PCIe Gen 5 NVMe SSD with AirFlow I Heatsink,Storage,37999
Seagate IronWolf Pro 8TB 3.5 Inch SATA 7200RPM NAS HDD,Storage,37300
Toshiba MG07ACA Enterprise 12TB 3.5 Inch SATA 7200RPM HDD,Storage,38000
Seagate IronWolf Pro 8TB 3.5 Inch SATA 7200RPM NAS Hard Drive,Storage,37300
"Seagate IronWolf 10TB SATA 3.5"" 7200RPM NAS Hard Disk",Storage,38400
Transcend 230S 4TB 2.5 Inch SATA III SSD,Storage,42000
"Seagate Exos 7E10 10TB 7200RPM 3.5"" SATA Enterprise HDD",Storage,42000
"Seagate SkyHawk AI 12TB 3.5"" Surveillance HDD",Storage,45500
Seagate IronWolf Pro 10TB 3.5-inch SATA 7200RPM NAS HDD,Storage,45000
Seagate IronWolf 12TB 3.5 Inch SATA 7200RPM NAS HDD,Storage,47000
"Seagate Nytro 1361 1920GB 2.5"" SATA Enterprise SSD",Storage,48000
"Seagate Exos X18 12TB 7200rpm SATA III 3.5"" NAS HDD",Storage,58000
Seagate IronWolf Pro 20TB 3.5-inch SATA 7200RPM NAS HDD,Storage,72000
"Seagate Exos X18 18TB 7200rpm SATA III 3.5"" NAS HDD",Storage,66500
"Seagate Exos X24 20TB 7200RPM 3.5"" SATA Enterprise HDD",Storage,72500
Colorful GeForce GT710-2GD3-V 2GB Graphics Card,Graphics Card,4600
MSI GT 710 2GD3H LP 2GB DDR3 Gaming Graphic Card,Graphics Card,5300
GIGABYTE GeForce GT 710 2GB Graphics Card,Graphics Card,6200
Gigabyte GT 710 2GB DDR3 Graphics Card,Graphics Card,6200
OCPC GeForce GT 730 4GB DDR3 Graphics Card,Graphics Card,6400
ASUS GeForce GT 710 2GB GDDR5 EVO Low-profile Graphics Card,Graphics Card,6800
Palit GeForce GT 1030 2GB DDR4 Graphics Card with No Warranty,Graphics Card,6500
Asus Geforce Gt 730 2GB GDDR5 Graphics Card,Graphics Card,9000
OCPC Radeon RX 550 4GB SE GDDR5 Graphics Card,Graphics Card,8800
Colorful GeForce GT1030 V3 2GB Graphics Card,Graphics Card,9300
PELADN RX 550 4G Gaming GDDR5 128 Bit Black Graphics Card,Graphics Card,9900
Arktek GeForce GT 740 2GB GDDR5 Graphics Card,Graphics Card,9500
Gigabyte GeForce GT 1030 Low Profile 2GB DDR5 Graphics Card,Graphics Card,9800
Gigabyte GT 1030 2GB OC Graphics card,Graphics Card,10000
ASUS GeForce GT 1030 2GB GDDR5 low Profile Graphics Card,Graphics Card,10400
MSI GeForce GT 1030 4GD4 LP OC 4GB Graphics Card,Graphics Card,10500
PowerColor Red Dragon Radeon RX 550 4GB GDDR5 Graphics Card,Graphics Card,11500
PELADN RX 580 8G 256Bit Dual Fans Gaming Graphics Card,Graphics Card,11500
Asus Geforce GT 730 2GB GDDR5 Graphics Card with 4 HDMI Ports,Graphics Card,14800
GUNNIR Intel Arc A380 Index 6G GDDR6 Graphics Card,Graphics Card,15000
PowerColor Fighter AMD Radeon RX 6500 XT 4GB GDDR6 Graphics Card,Graphics Card,18500
Colorful GeForce GTX 1650 EX 4GD6-V 4GB GDDR6 Graphic Card,Graphics Card,19500
Zotac Gaming GeForce GTX 1650 AMP Core 4GB GDDR6 Graphics Card,Graphics Card,19800
Sapphire Pulse AMD Radeon RX 6500 XT Gaming OC 4GB GDDR6 Graphics Card,Graphics Card,18500
PELADN RX 5500 XT 8G GDDR6 Dual Fan Black Gaming Graphics Card,Graphics Card,18500
OCPC RX 5500 XT 8GB GDDR6 Graphics Card,Graphics Card,19990
PELADN GTX 1660 Ti 6G GDDR6 Black Dual Fan Gaming Graphics Card,Graphics Card,22500
ASUS Dual GeForce GTX 1650 OC Edition 4GB GDDR6 EVO Graphics Card,Graphics Card,23000
Sapphire PULSE AMD Radeon RX 6500XT OC 8GB GDDR6 Graphics Card,Graphics Card,22000
PNY GeForce RTX 3050 6GB VERTO Dual Fan GDDR6 Graphics Card,Graphics Card,25000
ZOTAC GAMING GeForce RTX 3050 6GB GDDR6 Solo Graphics Card,Graphics Card,25500
Colorful Geforce RTX 3050 NB Duo 6GB-V GDDR6 Graphics Card,Graphics Card,25900
GIGABYTE GeForce RTX 3050 OC Low Profile 6G GDDR6 Graphics Card,Graphics Card,27500
ASRock Intel Arc A750 Challenger SE 8GB OC GDDR6 Graphics Card,Graphics Card,28000
Intel Arc A750 8GB GDDR6 Graphics Card,Graphics Card,28500
GIGABYTE GeForce RTX 3050 WINDFORCE OC 6GB GDDR6 Graphics Card,Graphics Card,28500
GUNNIR Intel Arc A750 Photon 8G OC GDDR6 Graphics Card,Graphics Card,28500
GUNNIR Intel Arc A750 Photon 8G OC W GDDR6 Graphics Card,Graphics Card,29000
GUNNIR Intel Arc A750 Photon 8G OC WX GDDR6 Asian Games Limited Edition Graphics Card,Graphics Card,29000
GUNNIR Intel Arc A750 Photon 8G OC X ELDEN RING Shadow Of The Erdtree Graphics Card,Graphics Card,29000
GIGABYTE GeForce RTX 3050 EAGLE OC 6GB GDDR6 Graphics Card,Graphics Card,28000
